division,division_id,group,group_id,field,field_id
Physical Sciences,510000,Astronomical sciences,510100,Astronomical sciences not elsewhere classified ,510199
Physical Sciences,510000,"Atomic, molecular and optical physics",510200,Atomic and molecular physics,510201
Physical Sciences,510000,"Atomic, molecular and optical physics",510200,Lasers and quantum electronics,510202
Physical Sciences,510000,"Atomic, molecular and optical physics",510200,Nonlinear optics and spectroscopy,510203
Physical Sciences,510000,"Atomic, molecular and optical physics",510200,"Photonics, optoelectronics and optical communications",510204
Physical Sciences,510000,"Atomic, molecular and optical physics",510200,Terahertz physics,510205
Physical Sciences,510000,"Atomic, molecular and optical physics",510200,"Atomic, molecular and optical physics not elsewhere classified ",510299
Physical Sciences,510000,Classical physics,510300,Acoustics and acoustical devices; waves,510301
Physical Sciences,510000,Classical physics,510300,Classical and physical optics ,510302
Physical Sciences,510000,Classical physics,510300,Electrostatics and electrodynamics ,510303
Physical Sciences,510000,Classical physics,510300,Thermodynamics and statistical physics ,510304
Physical Sciences,510000,Classical physics,510300,Classical physics not elsewhere classified ,510399
Physical Sciences,510000,Condensed matter physics,510400,Condensed matter characterisation technique development,510401
Physical Sciences,510000,Condensed matter physics,510400,Condensed matter imaging,510402
Physical Sciences,510000,Condensed matter physics,510400,Condensed matter modelling and density functional theory,510403
Physical Sciences,510000,Condensed matter physics,510400,Electronic and magnetic properties of condensed matter; superconductivity,510404
Physical Sciences,510000,Condensed matter physics,510400,Soft condensed matter,510405
Physical Sciences,510000,Condensed matter physics,510400,Structural properties of condensed matter,510406
Physical Sciences,510000,Condensed matter physics,510400,Surface properties of condensed matter,510407
Physical Sciences,510000,Condensed matter physics,510400,Condensed matter physics not elsewhere classified,510499
Physical Sciences,510000,Medical and biological physics,510500,Biological physics,510501
Physical Sciences,510000,Medical and biological physics,510500,Medical physics,510502
Physical Sciences,510000,Medical and biological physics,510500,Medical and biological physics not elsewhere classified,510599
Physical Sciences,510000,Nuclear and plasma physics,510600,Nuclear physics,510601
Physical Sciences,510000,Nuclear and plasma physics,510600,Plasma physics; fusion plasmas; electrical discharges,510602
Physical Sciences,510000,Nuclear and plasma physics,510600,Nuclear and plasma physics not elsewhere classified,510699
Physical Sciences,510000,Particle and high energy physics,510700,Astroparticle physics and particle cosmology,510701
Physical Sciences,510000,Particle and high energy physics,510700,Field theory and string theory,510702
Physical Sciences,510000,Particle and high energy physics,510700,Particle physics,510703
Physical Sciences,510000,Particle and high energy physics,510700,Particle and high energy physics not elsewhere classified,510799
Physical Sciences,510000,Quantum physics,510800,Degenerate quantum gases and atom optics,510801
Physical Sciences,510000,Quantum physics,510800,Foundations of quantum mechanics,510802
Physical Sciences,510000,Quantum physics,510800,"Quantum information, computation and communication",510803
Physical Sciences,510000,Quantum physics,510800,Quantum optics and quantum optomechanics,510804
Physical Sciences,510000,Quantum physics,510800,Quantum technologies,510805
Physical Sciences,510000,Quantum physics,510800,Quantum physics not elsewhere classified,510899
Physical Sciences,510000,Space sciences,510900,Astrodynamics and space situational awareness,510901
Physical Sciences,510000,Space sciences,510900,Heliophysics and space weather,510902
Physical Sciences,510000,Space sciences,510900,"Mesospheric, thermospheric, ionospheric and magnetospheric physics",510903
Physical Sciences,510000,Space sciences,510900,Solar system energetic particles,510904
Physical Sciences,510000,Space sciences,510900,Solar system planetary science (excl. planetary geology),510905
Physical Sciences,510000,Space sciences,510900,Space instrumentation,510906
Physical Sciences,510000,Space sciences,510900,Space sciences not elsewhere classified,510999
Physical Sciences,510000,Synchrotrons and accelerators,511000,Accelerators,511001
Physical Sciences,510000,Synchrotrons and accelerators,511000,Instruments and techniques,511002
Physical Sciences,510000,Synchrotrons and accelerators,511000,Synchrotrons,511003
Physical Sciences,510000,Synchrotrons and accelerators,511000,Synchrotrons and accelerators not elsewhere classified,511099
Physical Sciences,510000,Other physical sciences,519900,Complex physical systems,519901
Physical Sciences,510000,Other physical sciences,519900,Other physical sciences not elsewhere classified ,519999
Psychology,520000,Applied and developmental psychology,520100,Child and adolescent development ,520101
Psychology,520000,Applied and developmental psychology,520100,Educational psychology,520102
Psychology,520000,Applied and developmental psychology,520100,Forensic psychology,520103
